Time,RSteps,X,Y,Z
95.66409,11,-3151.828,-5678.704,1245.976
95.64409,11,-3151.828,-5678.704,1245.976
95.62409,11,-3151.828,-5678.704,1245.976
95.6041,11,-3151.796,-5678.69,1245.946
95.5841,11,-3151.771,-5678.68,1245.921
95.5641,11,-3151.745,-5678.669,1245.896
95.54411,11,-3151.719,-5678.658,1245.87
95.52411,11,-3151.719,-5678.658,1245.87
95.50411,11,-3151.689,-5678.646,1245.841
95.48412,11,-3151.649,-5678.629,1245.803
95.46412,11,-3151.604,-5678.61,1245.759
95.44412,11,-3151.576,-5678.598,1245.731
95.42413,11,-3151.544,-5678.585,1245.701
95.40413,11,-3151.544,-5678.585,1245.701
95.38413,11,-3151.517,-5678.574,1245.674
95.36414,11,-3151.48,-5678.558,1245.638
95.34414,11,-3151.44,-5678.542,1245.6
95.32414,11,-3151.41,-5678.529,1245.571
95.30415,11,-3151.41,-5678.529,1245.571
95.28415,11,-3151.381,-5678.517,1245.542
95.26415,11,-3151.344,-5678.501,1245.506
95.24416,11,-3151.302,-5678.484,1245.466
95.22416,11,-3151.27,-5678.47,1245.433
95.20416,11,-3151.27,-5678.47,1245.433
95.18417,11,-3151.242,-5678.459,1245.407
95.16417,11,-3151.208,-5678.444,1245.373
95.14417,11,-3151.208,-5678.444,1245.373
95.12418,11,-3151.159,-5678.424,1245.326
95.10418,11,-3151.126,-5678.411,1245.294
95.08418,12,-3151.088,-5678.394,1245.257
95.06419,12,-3151.051,-5678.379,1245.221
95.04419,12,-3151.026,-5678.369,1245.197
95.02419,12,-3150.995,-5678.355,1245.166
95.0042,12,-3150.969,-5678.344,1245.141
94.9842,12,-3150.969,-5678.344,1245.141
94.9642,12,-3150.967,-5678.344,1245.139
94.94421,12,-3150.93,-5678.333,1245.104
94.92421,12,-3150.891,-5678.321,1245.066
94.90421,12,-3150.864,-5678.313,1245.039
94.88422,12,-3150.835,-5678.305,1245.011
94.86422,12,-3150.812,-5678.298,1244.988
94.84422,12,-3150.812,-5678.298,1244.988
94.82423,12,-3150.772,-5678.286,1244.95
94.80423,12,-3150.736,-5678.275,1244.914
94.78423,12,-3150.685,-5678.26,1244.865
94.76424,12,-3150.685,-5678.26,1244.865
94.74424,12,-3150.658,-5678.252,1244.839
94.72424,12,-3150.622,-5678.242,1244.804
94.70425,12,-3150.579,-5678.229,1244.762
94.68425,12,-3150.553,-5678.221,1244.737
94.66425,12,-3150.523,-5678.212,1244.708
94.64426,12,-3150.495,-5678.204,1244.68
94.62426,12,-3150.462,-5678.194,1244.649
94.60426,12,-3150.433,-5678.186,1244.62
94.58427,12,-3150.406,-5678.178,1244.594
94.56427,12,-3150.38,-5678.17,1244.569
94.54427,12,-3150.355,-5678.163,1244.544
94.52428,12,-3150.321,-5678.153,1244.511
94.50428,12,-3150.293,-5678.145,1244.484
94.48428,12,-3150.262,-5678.135,1244.454
94.46429,12,-3150.235,-5678.127,1244.427
94.44429,12,-3150.208,-5678.119,1244.401
94.42429,12,-3150.208,-5678.119,1244.401
94.4043,12,-3150.181,-5678.111,1244.374
94.3843,12,-3150.145,-5678.101,1244.34
94.3643,12,-3150.096,-5678.086,1244.292
94.34431,12,-3150.069,-5678.078,1244.266
94.32431,12,-3150.069,-5678.078,1244.266
94.30431,12,-3150.039,-5678.069,1244.237
94.28432,12,-3150.021,-5678.064,1244.219
94.26432,12,-3149.982,-5678.048,1244.181
94.24432,12,-3149.952,-5678.037,1244.152
94.22433,12,-3149.926,-5678.026,1244.126
94.20433,12,-3149.896,-5678.014,1244.097
94.18433,12,-3149.861,-5678,1244.064
94.16434,12,-3149.835,-5677.99,1244.038
94.14434,12,-3149.805,-5677.978,1244.01
94.12434,12,-3149.805,-5677.978,1244.01
94.10435,12,-3149.778,-5677.967,1243.982
94.08435,12,-3149.744,-5677.954,1243.95
94.06435,12,-3149.696,-5677.934,1243.903
94.04436,12,-3149.696,-5677.934,1243.903
94.02436,12,-3149.667,-5677.923,1243.875
94.00436,12,-3149.638,-5677.911,1243.846
93.98437,12,-3149.638,-5677.911,1243.846
93.96437,12,-3149.588,-5677.892,1243.798
93.94437,12,-3149.552,-5677.877,1243.763
93.92438,12,-3149.51,-5677.86,1243.722
93.90438,13,-3149.477,-5677.847,1243.69
93.88438,13,-3149.477,-5677.847,1243.69
93.86439,13,-3149.453,-5677.837,1243.666
93.84439,13,-3149.416,-5677.823,1243.631
93.82439,13,-3149.376,-5677.807,1243.592
93.8044,13,-3149.351,-5677.797,1243.567
93.7844,13,-3149.319,-5677.784,1243.537
93.7644,13,-3149.292,-5677.773,1243.51
93.74441,13,-3149.262,-5677.762,1243.482
93.72441,13,-3149.233,-5677.75,1243.453
93.70441,13,-3149.208,-5677.74,1243.429
93.68442,13,-3149.179,-5677.729,1243.4
93.66442,13,-3149.179,-5677.729,1243.4
93.64442,13,-3149.145,-5677.715,1243.367
93.62443,13,-3149.11,-5677.701,1243.333
93.60443,13,-3149.07,-5677.685,1243.295
93.58443,13,-3149.04,-5677.673,1243.265
93.56444,13,-3149.017,-5677.664,1243.243
93.54444,13,-3149.017,-5677.664,1243.243
93.52444,13,-3148.983,-5677.652,1243.21
93.50445,13,-3148.947,-5677.64,1243.175
93.48445,13,-3148.906,-5677.626,1243.135
93.46445,13,-3148.906,-5677.626,1243.135
93.44446,13,-3148.874,-5677.616,1243.104
93.42446,13,-3148.838,-5677.604,1243.069
93.40446,13,-3148.792,-5677.587,1243.024
93.38447,13,-3148.792,-5677.587,1243.024
93.36447,13,-3148.76,-5677.577,1242.994
93.34447,13,-3148.76,-5677.577,1242.994
93.32448,13,-3148.722,-5677.564,1242.956
93.30448,13,-3148.722,-5677.564,1242.956
93.28448,13,-3148.673,-5677.547,1242.908
93.26449,13,-3148.615,-5677.527,1242.852
93.24449,13,-3148.569,-5677.512,1242.807
93.22449,13,-3148.569,-5677.512,1242.807
93.2045,13,-3148.539,-5677.501,1242.778
93.1845,13,-3148.499,-5677.488,1242.739
93.16451,13,-3148.499,-5677.488,1242.739
93.14451,13,-3148.452,-5677.472,1242.694
93.12451,13,-3148.423,-5677.462,1242.665
93.10452,13,-3148.382,-5677.448,1242.626
93.08452,13,-3148.345,-5677.436,1242.589
93.06452,13,-3148.314,-5677.425,1242.559
93.04453,13,-3148.286,-5677.416,1242.532
93.02453,13,-3148.259,-5677.406,1242.506
93.00453,13,-3148.259,-5677.406,1242.506
92.98454,13,-3148.23,-5677.397,1242.478
92.96454,13,-3148.199,-5677.386,1242.448
92.94454,13,-3148.153,-5677.371,1242.403
92.92455,13,-3148.122,-5677.36,1242.372
92.90455,13,-3148.091,-5677.35,1242.343
92.88455,13,-3148.091,-5677.35,1242.343
92.86456,13,-3148.062,-5677.339,1242.314
92.84456,13,-3148.027,-5677.328,1242.28
92.82456,13,-3147.985,-5677.313,1242.24
92.80457,13,-3147.959,-5677.305,1242.214
92.78457,13,-3147.956,-5677.304,1242.211
92.76457,13,-3147.956,-5677.304,1242.211
92.74458,13,-3147.956,-5677.304,1242.211
92.72458,13,-3147.956,-5677.304,1242.211
92.70458,13,-3147.956,-5677.304,1242.211
92.68459,13,-3147.956,-5677.304,1242.211
92.66459,13,-3147.956,-5677.304,1242.211
92.64459,13,-3147.956,-5677.304,1242.211
92.6246,13,-3147.956,-5677.304,1242.211
92.6046,13,-3147.956,-5677.304,1242.211
92.5846,13,-3147.956,-5677.304,1242.211
92.56461,13,-3147.956,-5677.304,1242.211
92.54461,13,-3147.956,-5677.304,1242.211
92.52461,13,-3147.956,-5677.304,1242.211
92.50462,13,-3147.956,-5677.304,1242.211
92.48462,13,-3147.956,-5677.304,1242.211
92.46462,13,-3147.956,-5677.304,1242.211
92.44463,13,-3147.956,-5677.304,1242.211
92.42463,13,-3147.956,-5677.304,1242.211
92.40463,13,-3147.956,-5677.304,1242.211
92.38464,13,-3147.956,-5677.304,1242.211
92.36464,13,-3147.956,-5677.304,1242.211
92.34464,13,-3147.956,-5677.304,1242.211
92.32465,13,-3147.956,-5677.304,1242.211
92.30465,13,-3147.956,-5677.304,1242.211
92.28465,13,-3147.956,-5677.304,1242.211
92.26466,13,-3147.956,-5677.304,1242.211
92.24466,13,-3147.956,-5677.304,1242.211
92.22466,13,-3147.956,-5677.304,1242.211
92.20467,13,-3147.956,-5677.304,1242.211
92.18467,13,-3147.956,-5677.304,1242.211
92.16467,13,-3147.956,-5677.304,1242.211
92.14468,13,-3147.956,-5677.304,1242.211
92.12468,13,-3147.956,-5677.304,1242.211
92.10468,13,-3147.956,-5677.304,1242.211
92.08469,13,-3147.931,-5677.293,1242.187
92.06469,13,-3147.904,-5677.282,1242.161
92.04469,13,-3147.878,-5677.271,1242.136
92.0247,13,-3147.852,-5677.26,1242.11
92.0047,13,-3147.817,-5677.245,1242.076
91.9847,13,-3147.817,-5677.245,1242.076
91.96471,13,-3147.789,-5677.234,1242.049
91.94471,13,-3147.756,-5677.22,1242.017
91.92471,13,-3147.712,-5677.202,1241.974
91.90472,13,-3147.712,-5677.202,1241.974
91.88472,13,-3147.686,-5677.19,1241.948
91.86472,13,-3147.647,-5677.174,1241.911
91.84473,13,-3147.604,-5677.156,1241.869
91.82473,13,-3147.57,-5677.142,1241.836
91.80473,13,-3147.57,-5677.142,1241.836
91.78474,13,-3147.541,-5677.13,1241.808
91.76474,13,-3147.509,-5677.117,1241.776
91.74474,13,-3147.464,-5677.098,1241.733
91.72475,13,-3147.464,-5677.098,1241.733
91.70475,13,-3147.435,-5677.086,1241.705
91.68475,13,-3147.399,-5677.07,1241.669
91.66476,13,-3147.355,-5677.052,1241.627
91.64476,13,-3147.327,-5677.041,1241.599
91.62476,13,-3147.296,-5677.028,1241.569
91.60477,13,-3147.27,-5677.017,1241.544
91.58477,13,-3147.27,-5677.017,1241.544
91.56477,13,-3147.241,-5677.004,1241.516
91.54478,14,-3147.208,-5676.991,1241.484
91.52478,14,-3147.171,-5676.975,1241.448
91.50478,14,-3147.142,-5676.963,1241.419
91.48479,14,-3147.107,-5676.948,1241.385
91.46479,14,-3147.096,-5676.944,1241.375
91.44479,14,-3147.096,-5676.944,1241.375
91.4248,14,-3147.063,-5676.931,1241.343
91.4048,14,-3147.027,-5676.916,1241.308
91.3848,14,-3146.99,-5676.9,1241.272
91.36481,14,-3146.963,-5676.89,1241.246
91.34481,14,-3146.93,-5676.876,1241.214
91.32481,14,-3146.93,-5676.876,1241.214
91.30482,14,-3146.903,-5676.865,1241.187
91.28482,14,-3146.868,-5676.85,1241.153
91.26482,14,-3146.816,-5676.829,1241.102
91.24483,14,-3146.816,-5676.829,1241.102
91.22483,14,-3146.79,-5676.818,1241.078
91.20483,14,-3146.756,-5676.804,1241.044
91.18484,14,-3146.715,-5676.788,1241.004
91.16484,14,-3146.679,-5676.773,1240.969
91.14484,14,-3146.679,-5676.773,1240.969
91.12485,14,-3146.654,-5676.763,1240.945
91.10485,14,-3146.62,-5676.749,1240.912
91.08485,14,-3146.581,-5676.732,1240.874
91.06486,14,-3146.552,-5676.721,1240.846
91.04486,14,-3146.523,-5676.709,1240.818
91.02486,14,-3146.49,-5676.695,1240.786
91.00487,14,-3146.46,-5676.683,1240.756
90.98487,14,-3146.43,-5676.67,1240.727
90.96487,14,-3146.404,-5676.66,1240.702
90.94488,14,-3146.377,-5676.649,1240.676
90.92488,14,-3146.354,-5676.639,1240.653
90.90488,14,-3146.32,-5676.625,1240.62
90.88489,14,-3146.293,-5676.615,1240.594
90.86489,14,-3146.264,-5676.603,1240.566
90.84489,14,-3146.264,-5676.603,1240.566
90.8249,14,-3146.236,-5676.591,1240.539
90.8049,14,-3146.203,-5676.578,1240.506
90.7849,14,-3146.203,-5676.578,1240.506
90.76491,14,-3146.153,-5676.557,1240.458
90.74491,14,-3146.123,-5676.545,1240.428
90.72491,14,-3146.121,-5676.544,1240.427
90.70492,14,-3146.09,-5676.53,1240.396
90.68492,14,-3146.061,-5676.517,1240.368
90.66492,14,-3146.034,-5676.505,1240.342
90.64493,14,-3146.008,-5676.493,1240.317
90.62493,14,-3145.98,-5676.48,1240.289
90.60493,14,-3145.952,-5676.468,1240.262
90.58494,14,-3145.952,-5676.468,1240.262
90.56494,14,-3145.925,-5676.456,1240.236
90.54494,14,-3145.89,-5676.44,1240.203
90.52495,14,-3145.851,-5676.422,1240.164
90.50495,14,-3145.823,-5676.41,1240.137
90.48495,14,-3145.795,-5676.396,1240.109
90.46496,14,-3145.761,-5676.381,1240.077
90.44496,14,-3145.736,-5676.37,1240.052
90.42496,14,-3145.705,-5676.356,1240.022
90.40497,15,-3145.681,-5676.345,1239.999
90.38497,15,-3145.652,-5676.333,1239.971
90.36497,15,-3145.625,-5676.32,1239.944
90.34498,15,-3145.625,-5676.32,1239.944
90.32498,15,-3145.593,-5676.306,1239.913
90.30499,15,-3145.564,-5676.293,1239.885
90.28499,15,-3145.524,-5676.275,1239.847
90.26499,15,-3145.499,-5676.263,1239.822
90.245,15,-3145.466,-5676.249,1239.79
90.225,15,-3145.441,-5676.237,1239.766
90.205,15,-3145.414,-5676.225,1239.739
90.18501,15,-3145.389,-5676.214,1239.715
90.16501,15,-3145.362,-5676.201,1239.688
90.14501,15,-3145.338,-5676.19,1239.665
90.12502,15,-3145.304,-5676.175,1239.632
90.10502,15,-3145.275,-5676.162,1239.604
90.08502,15,-3145.249,-5676.15,1239.579
90.06503,15,-3145.223,-5676.139,1239.553
90.04503,15,-3145.198,-5676.128,1239.53
90.02503,15,-3145.165,-5676.113,1239.497
90.00504,15,-3145.146,-5676.104,1239.479
89.98504,15,-3145.119,-5676.096,1239.452
89.96504,15,-3145.089,-5676.088,1239.423
89.94505,15,-3145.058,-5676.079,1239.393
89.92505,15,-3145.058,-5676.079,1239.393
89.90505,15,-3145.028,-5676.071,1239.363
89.88506,15,-3144.989,-5676.06,1239.325
89.86506,15,-3144.949,-5676.049,1239.287
89.84506,15,-3144.92,-5676.041,1239.259
89.82507,15,-3144.92,-5676.041,1239.259
89.80507,15,-3144.89,-5676.033,1239.23
89.78507,15,-3144.849,-5676.021,1239.19
89.76508,15,-3144.81,-5676.01,1239.152
89.74508,15,-3144.78,-5676.002,1239.123
89.72508,15,-3144.749,-5675.993,1239.093
89.70509,15,-3144.724,-5675.986,1239.068
89.68509,15,-3144.687,-5675.976,1239.032
89.66509,15,-3144.662,-5675.969,1239.007
89.6451,15,-3144.632,-5675.96,1238.978
89.6251,15,-3144.604,-5675.953,1238.951
89.6051,15,-3144.576,-5675.945,1238.924
89.58511,15,-3144.576,-5675.945,1238.924
89.56511,15,-3144.548,-5675.937,1238.897
89.54511,15,-3144.508,-5675.926,1238.858
89.52512,15,-3144.47,-5675.916,1238.822
89.50512,15,-3144.44,-5675.907,1238.792
89.48512,15,-3144.414,-5675.899,1238.766
89.46513,15,-3144.381,-5675.89,1238.734
89.44513,15,-3144.353,-5675.882,1238.707
89.42513,15,-3144.327,-5675.875,1238.682
89.40514,15,-3144.299,-5675.868,1238.655
89.38514,15,-3144.271,-5675.86,1238.628
89.36514,15,-3144.271,-5675.86,1238.628
89.34515,15,-3144.241,-5675.852,1238.599
89.32515,15,-3144.207,-5675.842,1238.566
89.30515,15,-3144.165,-5675.83,1238.525
89.28516,15,-3144.142,-5675.824,1238.502
89.26516,15,-3144.107,-5675.811,1238.468
89.24516,15,-3144.074,-5675.798,1238.436
89.22517,16,-3144.046,-5675.788,1238.409
89.20517,16,-3144.019,-5675.777,1238.382
89.18517,16,-3144.019,-5675.777,1238.382
89.16518,16,-3143.992,-5675.768,1238.356
89.14518,16,-3143.956,-5675.754,1238.321
89.12518,16,-3143.908,-5675.736,1238.274
89.10519,16,-3143.883,-5675.727,1238.25
89.08519,16,-3143.856,-5675.717,1238.224
89.06519,16,-3143.829,-5675.707,1238.197
89.0452,16,-3143.801,-5675.696,1238.171
89.0252,16,-3143.801,-5675.696,1238.171
89.0052,16,-3143.769,-5675.684,1238.14
88.98521,16,-3143.739,-5675.673,1238.111
88.96521,16,-3143.697,-5675.657,1238.07
88.94521,16,-3143.67,-5675.647,1238.044
88.92522,16,-3143.644,-5675.637,1238.018
88.90522,16,-3143.61,-5675.625,1237.985
88.88522,16,-3143.586,-5675.616,1237.961
88.86523,16,-3143.555,-5675.604,1237.932
88.84523,16,-3143.528,-5675.594,1237.905
88.82523,16,-3143.498,-5675.583,1237.876
88.80524,16,-3143.466,-5675.571,1237.845
88.78524,16,-3143.44,-5675.561,1237.82
88.76524,16,-3143.411,-5675.55,1237.792
88.74525,16,-3143.383,-5675.54,1237.764
88.72525,16,-3143.383,-5675.54,1237.764
88.70525,16,-3143.355,-5675.529,1237.737
88.68526,16,-3143.319,-5675.516,1237.702
88.66526,16,-3143.275,-5675.499,1237.659
88.64526,16,-3143.246,-5675.488,1237.63
88.62527,16,-3143.215,-5675.477,1237.601
88.60527,16,-3143.215,-5675.477,1237.601
88.58527,16,-3143.19,-5675.467,1237.576
88.56528,16,-3143.156,-5675.455,1237.544
88.54528,16,-3143.116,-5675.44,1237.505
88.52528,16,-3143.084,-5675.428,1237.474
88.50529,16,-3143.057,-5675.417,1237.447
88.48529,16,-3143.03,-5675.408,1237.421
88.46529,16,-3142.999,-5675.396,1237.391
88.4453,16,-3142.972,-5675.386,1237.364
88.4253,16,-3142.967,-5675.384,1237.359
88.4053,16,-3142.967,-5675.384,1237.359
88.38531,16,-3142.938,-5675.375,1237.331
88.36531,16,-3142.902,-5675.366,1237.296
88.34531,16,-3142.854,-5675.353,1237.249
88.32532,16,-3142.854,-5675.353,1237.249
88.30532,16,-3142.821,-5675.343,1237.217
88.28532,16,-3142.791,-5675.335,1237.189
88.26533,16,-3142.749,-5675.323,1237.148
88.24533,16,-3142.713,-5675.313,1237.113
88.22533,16,-3142.686,-5675.306,1237.086
88.20534,16,-3142.659,-5675.298,1237.06
88.18534,16,-3142.631,-5675.29,1237.033
88.16534,16,-3142.606,-5675.283,1237.009
88.14535,16,-3142.57,-5675.273,1236.973
88.12535,16,-3142.543,-5675.266,1236.948
88.10535,16,-3142.513,-5675.257,1236.918
88.08536,16,-3142.483,-5675.249,1236.889
88.06536,17,-3142.457,-5675.242,1236.864
88.04536,17,-3142.457,-5675.242,1236.864
88.02537,17,-3142.427,-5675.233,1236.835
88.00537,17,-3142.392,-5675.224,1236.8
87.98537,17,-3142.35,-5675.212,1236.76
87.96538,17,-3142.323,-5675.204,1236.733
87.94538,17,-3142.297,-5675.197,1236.708
87.92538,17,-3142.259,-5675.187,1236.671
87.90539,17,-3142.231,-5675.179,1236.644
87.88539,17,-3142.231,-5675.179,1236.644
87.86539,17,-3142.205,-5675.171,1236.619
87.8454,17,-3142.169,-5675.161,1236.583
87.8254,17,-3142.169,-5675.161,1236.583
87.8054,17,-3142.124,-5675.149,1236.539
87.78541,17,-3142.087,-5675.139,1236.504
87.76541,17,-3142.046,-5675.127,1236.464
87.74541,17,-3142.018,-5675.12,1236.437
87.72542,17,-3141.991,-5675.112,1236.411
87.70542,17,-3141.956,-5675.102,1236.377
87.68542,17,-3141.931,-5675.095,1236.352
87.66543,17,-3141.902,-5675.087,1236.324
87.64543,17,-3141.876,-5675.08,1236.299
87.62543,17,-3141.847,-5675.072,1236.27
87.60544,17,-3141.847,-5675.072,1236.27
87.58544,17,-3141.819,-5675.064,1236.244
87.56544,17,-3141.785,-5675.047,1236.21
87.54545,17,-3141.739,-5675.024,1236.165
87.52545,17,-3141.712,-5675.011,1236.14
87.50546,17,-3141.682,-5674.996,1236.11
87.48546,17,-3141.682,-5674.996,1236.11
87.46546,17,-3141.654,-5674.982,1236.082
87.44547,17,-3141.618,-5674.964,1236.048
87.42547,17,-3141.618,-5674.964,1236.048
87.40547,17,-3141.574,-5674.942,1236.005
87.38548,17,-3141.574,-5674.942,1236.005
87.36548,17,-3141.538,-5674.924,1235.97
87.34548,17,-3141.485,-5674.898,1235.919
87.32549,17,-3141.442,-5674.877,1235.877
87.30549,17,-3141.413,-5674.862,1235.848
87.28549,17,-3141.413,-5674.862,1235.848
87.2655,17,-3141.385,-5674.849,1235.821
87.2455,17,-3141.352,-5674.832,1235.789
87.2255,17,-3141.307,-5674.81,1235.745
87.20551,17,-3141.282,-5674.797,1235.721
87.18551,17,-3141.282,-5674.797,1235.721
87.16551,17,-3141.252,-5674.783,1235.692
87.14552,17,-3141.216,-5674.765,1235.657
87.12552,17,-3141.169,-5674.741,1235.611
87.10552,17,-3141.169,-5674.741,1235.611
87.08553,17,-3141.14,-5674.727,1235.583
87.06553,17,-3141.111,-5674.713,1235.555
87.04553,17,-3141.077,-5674.695,1235.521
87.02554,17,-3141.042,-5674.678,1235.488
87.00554,17,-3141.014,-5674.665,1235.46
86.98554,17,-3140.988,-5674.651,1235.435
86.96555,17,-3140.96,-5674.638,1235.408
86.94555,17,-3140.937,-5674.626,1235.385
86.92555,17,-3140.904,-5674.61,1235.353
86.90556,17,-3140.88,-5674.598,1235.33
86.88556,17,-3140.88,-5674.598,1235.33
86.86556,17,-3140.85,-5674.583,1235.301
86.84557,17,-3140.812,-5674.564,1235.264
86.82557,17,-3140.777,-5674.547,1235.23
86.80557,17,-3140.744,-5674.53,1235.198
86.78558,17,-3140.718,-5674.518,1235.172
86.76558,17,-3140.692,-5674.505,1235.147
86.74558,17,-3140.666,-5674.492,1235.122
86.72559,17,-3140.632,-5674.475,1235.089
86.70559,17,-3140.632,-5674.475,1235.089
86.68559,17,-3140.599,-5674.458,1235.057
86.6656,17,-3140.567,-5674.443,1235.026
86.6456,17,-3140.53,-5674.424,1234.989
86.6256,17,-3140.529,-5674.424,1234.989
86.60561,17,-3140.529,-5674.424,1234.989
86.58561,17,-3140.496,-5674.41,1234.957
86.56561,17,-3140.461,-5674.396,1234.923
86.54562,17,-3140.419,-5674.378,1234.882
86.52562,17,-3140.392,-5674.367,1234.855
86.50562,17,-3140.365,-5674.356,1234.829
86.48563,17,-3140.339,-5674.345,1234.804
86.46563,17,-3140.303,-5674.33,1234.769
86.44563,17,-3140.277,-5674.319,1234.743
86.42564,17,-3140.249,-5674.308,1234.716
86.40564,17,-3140.224,-5674.297,1234.692
86.38564,17,-3140.197,-5674.286,1234.666
86.36565,17,-3140.163,-5674.272,1234.632
86.34565,17,-3140.135,-5674.26,1234.606
86.32565,17,-3140.108,-5674.25,1234.58
86.30566,17,-3140.083,-5674.239,1234.556
86.28566,17,-3140.083,-5674.239,1234.556
86.26566,17,-3140.054,-5674.227,1234.527
86.24567,17,-3140.02,-5674.212,1234.493
86.22567,17,-3139.973,-5674.193,1234.448
86.20567,17,-3139.942,-5674.18,1234.418
86.18568,17,-3139.915,-5674.169,1234.392
86.16568,17,-3139.915,-5674.169,1234.392
86.14568,17,-3139.887,-5674.158,1234.364
86.12569,17,-3139.851,-5674.143,1234.33
86.10569,17,-3139.805,-5674.124,1234.284
86.08569,17,-3139.805,-5674.124,1234.284
86.0657,17,-3139.777,-5674.112,1234.257
86.0457,17,-3139.746,-5674.099,1234.227
86.0257,17,-3139.697,-5674.079,1234.179
86.00571,17,-3139.671,-5674.068,1234.154
85.98571,17,-3139.643,-5674.056,1234.127
85.96571,17,-3139.618,-5674.046,1234.103
85.94572,17,-3139.618,-5674.046,1234.103
85.92572,17,-3139.585,-5674.032,1234.071
85.90572,17,-3139.55,-5674.018,1234.037
85.88573,17,-3139.513,-5674.002,1234.001
85.86573,17,-3139.486,-5673.992,1233.975
85.84573,17,-3139.468,-5673.984,1233.957
85.82574,17,-3139.468,-5673.984,1233.957
85.80574,17,-3139.468,-5673.984,1233.957
85.78574,17,-3139.468,-5673.984,1233.957
85.76575,17,-3139.468,-5673.984,1233.957
85.74575,17,-3139.468,-5673.984,1233.957
85.72575,17,-3139.468,-5673.984,1233.957
85.70576,17,-3139.468,-5673.984,1233.957
85.68576,17,-3139.468,-5673.984,1233.957
85.66576,17,-3139.468,-5673.984,1233.957
85.64577,18,-3139.468,-5673.984,1233.957
85.62577,18,-3139.468,-5673.984,1233.957
85.60577,18,-3139.442,-5673.975,1233.932
85.58578,18,-3139.408,-5673.963,1233.899
85.56578,18,-3139.383,-5673.955,1233.874
85.54578,18,-3139.354,-5673.945,1233.846
85.52579,18,-3139.324,-5673.936,1233.817
85.50579,18,-3139.291,-5673.924,1233.784
85.48579,18,-3139.291,-5673.924,1233.784
85.4658,18,-3139.261,-5673.914,1233.755
85.4458,18,-3139.219,-5673.9,1233.715
85.4258,18,-3139.178,-5673.886,1233.675
85.40581,18,-3139.15,-5673.876,1233.648
85.38581,18,-3139.15,-5673.876,1233.648
85.36581,18,-3139.118,-5673.866,1233.616
85.34582,18,-3139.082,-5673.854,1233.581
85.32582,18,-3139.044,-5673.841,1233.545
85.30582,18,-3139.016,-5673.831,1233.518
85.28583,18,-3138.989,-5673.822,1233.491
85.26583,18,-3138.958,-5673.812,1233.46
85.24583,18,-3138.958,-5673.812,1233.46
85.22584,18,-3138.923,-5673.8,1233.427
85.20584,18,-3138.894,-5673.79,1233.398
85.18584,18,-3138.851,-5673.775,1233.357
85.16585,18,-3138.817,-5673.764,1233.323
85.14585,18,-3138.817,-5673.764,1233.323
85.12585,18,-3138.783,-5673.752,1233.291
85.10586,18,-3138.753,-5673.742,1233.262
85.08586,18,-3138.71,-5673.728,1233.22
85.06586,18,-3138.681,-5673.718,1233.192
85.04587,18,-3138.681,-5673.718,1233.192
85.02587,18,-3138.645,-5673.706,1233.156
85.00587,18,-3138.614,-5673.695,1233.126
84.98588,18,-3138.573,-5673.682,1233.087
84.96588,18,-3138.547,-5673.672,1233.061
84.94588,18,-3138.521,-5673.664,1233.037
84.92589,18,-3138.488,-5673.651,1233.004
84.90589,18,-3138.463,-5673.641,1232.979
84.88589,18,-3138.433,-5673.63,1232.951
84.8659,18,-3138.406,-5673.619,1232.924
84.8459,18,-3138.406,-5673.619,1232.924
84.8259,18,-3138.373,-5673.606,1232.892
84.80591,18,-3138.336,-5673.592,1232.856
84.78591,18,-3138.291,-5673.575,1232.812
84.76591,18,-3138.262,-5673.563,1232.784
84.74592,18,-3138.232,-5673.552,1232.755
84.72592,18,-3138.206,-5673.542,1232.73
84.70592,18,-3138.206,-5673.542,1232.73
84.68593,18,-3138.178,-5673.531,1232.703
84.66593,18,-3138.144,-5673.518,1232.669
84.64594,18,-3138.101,-5673.501,1232.628
84.62594,18,-3138.072,-5673.49,1232.6
84.60594,18,-3138.045,-5673.479,1232.573
84.58595,18,-3138.009,-5673.465,1232.538
84.56595,18,-3137.982,-5673.455,1232.512
84.54595,18,-3137.957,-5673.445,1232.488
84.52596,18,-3137.929,-5673.434,1232.46
84.50596,18,-3137.903,-5673.424,1232.435
84.48596,18,-3137.903,-5673.424,1232.435
84.46597,18,-3137.874,-5673.413,1232.407
84.44597,18,-3137.839,-5673.399,1232.373
84.42597,18,-3137.802,-5673.385,1232.337
84.40598,18,-3137.772,-5673.373,1232.307
84.38598,18,-3137.743,-5673.362,1232.28
84.36598,18,-3137.712,-5673.35,1232.25
84.34599,18,-3137.686,-5673.34,1232.223
84.32599,18,-3137.661,-5673.331,1232.2
84.30599,18,-3137.661,-5673.331,1232.2
84.286,18,-3137.629,-5673.318,1232.169
84.266,18,-3137.594,-5673.304,1232.135
84.246,18,-3137.547,-5673.286,1232.088
84.22601,18,-3137.547,-5673.286,1232.088
84.20601,18,-3137.518,-5673.275,1232.061
84.18601,18,-3137.49,-5673.264,1232.033
84.16602,18,-3137.49,-5673.264,1232.033
84.14602,18,-3137.49,-5673.264,1232.033
84.12602,18,-3137.49,-5673.264,1232.033
84.10603,18,-3137.49,-5673.264,1232.033
84.08603,18,-3137.49,-5673.264,1232.033
84.06603,18,-3137.49,-5673.264,1232.033
84.04604,18,-3137.49,-5673.264,1232.033
84.02604,18,-3137.49,-5673.264,1232.033
